CD_SETOR,AREA_KM2,NM_MUN,geometry,area,censitario,trabalhados,nao_trabalhados,im_aegypti,im_albopictus,focal,perifocal,nebulizacao,mecanico,alternativo,tratamento_imoveis,nao_trabalhados_ratio,incidencia_aedes
354980510000033,0.406112,São José do Rio Preto,"POLYGON ((-49.3553692099999 -20.879647329, -49.3554072169999 -20.879650945, -49.359258177 -20.880017381, -49.365146275 -20.880528797, -49.365696379 -20.880570555, -49.37214548 -20.8810600959999, -49.3721867149999 -20.881063226, -49.3722279469999 -20.881066339, -49.377138207 -20.8814370539999, -49.377184401 -20.881440542, -49.377161029 -20.8814039869999, -49.377059613 -20.8812453689999, -49.376959595 -20.8810515929999, -49.3768648619999 -20.88088448, -49.376798144 -20.8805908049999, -49.3767555059999 -20.880372452, -49.376755465 -20.8800908389999, -49.376803367 -20.879834568, -49.355588047 -20.8780368979999, -49.3555451779999 -20.8780332659999, -49.3554209869999 -20.8790031509999, -49.355377796 -20.8794944799999, -49.3553692099999 -20.879647329))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000034,0.174148,São José do Rio Preto,"POLYGON ((-49.304838783 -20.865361677, -49.304937277 -20.8653800549999, -49.3050102619999 -20.8653936649999, -49.306326137 -20.865631793, -49.306662719 -20.865691699, -49.3067883209999 -20.865740466, -49.30682617 -20.865874376, -49.306439977 -20.867788951, -49.3064901389999 -20.86786725, -49.306777497 -20.867910942, -49.307120496 -20.867963448, -49.307222644 -20.867576238, -49.3079310369999 -20.8676916229999, -49.3082284779999 -20.8662831839999, -49.308256894 -20.866225114, -49.308284365 -20.866186974, -49.309481986 -20.864469803, -49.3095046509999 -20.864436793, -49.309527379 -20.864403824, -49.309810937 -20.863992493, -49.3099572049999 -20.8636775649999, -49.3100423559999 -20.863514387, -49.309821023 -20.863413645, -49.3065166389999 -20.8620118979999, -49.304838783 -20.865361677))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000035,0.137806,São José do Rio Preto,"POLYGON ((-49.312548872 -20.8687056869999, -49.31257407 -20.868675353, -49.313499242 -20.867539538, -49.3138867829999 -20.8669992969999, -49.3136214469999 -20.866844369, -49.313580964 -20.866823945, -49.313547585 -20.8668021149999, -49.31149564 -20.8655189319999, -49.311459691 -20.865496595, -49.311573777 -20.8650124329999, -49.3117211379999 -20.864417223, -49.3119207889999 -20.86353773, -49.310844102 -20.8633844839999, -49.310340222 -20.863306751, -49.310249271 -20.863792481, -49.3100740209999 -20.864732596, -49.309914776 -20.86582307, -49.3098218329999 -20.866502252, -49.3097329509999 -20.8670467599999, -49.3095428079999 -20.867945139, -49.310031239 -20.8680261119999, -49.310822757 -20.868158078, -49.310945115 -20.867687517, -49.311434639 -20.868015456, -49.3122319999999 -20.868516932, -49.312548872 -20.8687056869999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000036,0.227636,São José do Rio Preto,"POLYGON ((-49.309821023 -20.863413645, -49.3100423559999 -20.863514387, -49.3099572049999 -20.8636775649999, -49.309810937 -20.863992493, -49.309527379 -20.864403824, -49.3095046509999 -20.864436793, -49.309481986 -20.864469803, -49.308284365 -20.866186974, -49.308256894 -20.866225114, -49.3082284779999 -20.8662831839999, -49.3079310369999 -20.8676916229999, -49.307222644 -20.867576238, -49.307120496 -20.867963448, -49.307182229 -20.8681715659999, -49.307207155 -20.868335456, -49.307168498 -20.8684761609999, -49.307094665 -20.868585895, -49.307036753 -20.868573398, -49.306998526 -20.8685803659999, -49.306980869 -20.8685843969999, -49.3069343879999 -20.8686113549999, -49.306905538 -20.868654786, -49.306899127 -20.868713193, -49.30692958 -20.868762615, -49.3069522769999 -20.86877534, -49.3069776629999 -20.868789572, -49.3070289519999 -20.868806046, -49.3069838439999 -20.868857933, -49.3069296049999 -20.8688780419999, -49.3069191869999 -20.868924818, -49.3067185419999 -20.869829664, -49.306994012 -20.869870815, -49.3090212879999 -20.870207072, -49.309060997 -20.870213919, -49.3088088809999 -20.8712411339999, -49.3087525239999 -20.8714707519999, -49.309961183 -20.871772966, -49.310328219 -20.871336254, -49.310884769 -20.870641341, -49.310911012 -20.8706105589999, -49.311023549 -20.870692348, -49.3111475329999 -20.8707864739999, -49.312641759 -20.868942674, -49.3126720339999 -20.8688327839999, -49.312661159 -20.868784631, -49.3126159999999 -20.8687468759999, -49.312548872 -20.8687056869999, -49.3122319999999 -20.868516932, -49.311434639 -20.868015456, -49.310945115 -20.867687517, -49.310822757 -20.868158078, -49.310031239 -20.8680261119999, -49.3095428079999 -20.867945139, -49.3097329509999 -20.8670467599999, -49.3098218329999 -20.866502252, -49.309914776 -20.86582307, -49.3100740209999 -20.864732596, -49.310249271 -20.863792481, -49.310340222 -20.863306751, -49.310844102 -20.8633844839999, -49.3108773769999 -20.863109086, -49.310093035 -20.8629291889999, -49.3100731489999 -20.8629646049999, -49.3099582799999 -20.863169188, -49.309821023 -20.863413645))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000037,0.054037,São José do Rio Preto,"POLYGON ((-49.340604382 -20.8467764019999, -49.341051219 -20.846229986, -49.34150281 -20.845719108, -49.340376716 -20.844823235, -49.3397439829999 -20.844515206, -49.339146577 -20.844195876, -49.33851542 -20.8438829309999, -49.337814028 -20.845066071, -49.338446255 -20.8453859269999, -49.339073728 -20.8457146659999, -49.33968694 -20.846034521, -49.340604382 -20.8467764019999))",12,354980510000037,1.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0
354980510000038,0.057,São José do Rio Preto,"POLYGON ((-49.3372923219999 -20.845953446, -49.337862752 -20.846406572, -49.3384236749999 -20.846833042, -49.338984598 -20.8472595109999, -49.339711897 -20.8478192499999, -49.34017656 -20.847287276, -49.340604382 -20.8467764019999, -49.33968694 -20.846034521, -49.339073728 -20.8457146659999, -49.338446255 -20.8453859269999, -49.337814028 -20.845066071, -49.33851542 -20.8438829309999, -49.338177635 -20.843698161, -49.338157188 -20.843733164, -49.337003985 -20.845707338, -49.337052182 -20.8457502529999, -49.3372923219999 -20.845953446))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000039,0.191841,São José do Rio Preto,"POLYGON ((-49.341160552 -20.849774988, -49.3407042069999 -20.8503258329999, -49.3402478629999 -20.8508677909999, -49.339815287 -20.8513875359999, -49.339382711 -20.851911722, -49.3389263669999 -20.8524669999999, -49.3399081319999 -20.853216056, -49.340729164 -20.8538518579999, -49.340761232 -20.853876009, -49.3408641139999 -20.8539534939999, -49.340895399 -20.853977055, -49.3409276579999 -20.854002372, -49.3410025059999 -20.8540611129999, -49.341034032 -20.8540858549999, -49.3410662539999 -20.854109814, -49.3411889339999 -20.8542010379999, -49.34122116 -20.854225001, -49.3420577909999 -20.8548691149999, -49.344795856 -20.8517640169999, -49.343973486 -20.8510754669999, -49.3440363999999 -20.851005996, -49.3440045689999 -20.8509818819999, -49.3438913749999 -20.850894479, -49.343859852 -20.85087012, -49.343826897 -20.8508457619999, -49.343769583 -20.850802777, -49.343738061 -20.8507784189999, -49.3437065379999 -20.850752628, -49.3435833139999 -20.850652329, -49.3435530739999 -20.8506259989999, -49.343433954 -20.8507556229999, -49.341588374 -20.849286333, -49.341160552 -20.849774988))",12,354980510000039,18.0,2.0,0.0,0,0,0,0,12,0,0.9,0.1,0.0
354980510000040,0.083282,São José do Rio Preto,"POLYGON ((-49.3375834789999 -20.8496417179999, -49.33697502 -20.8493174289999, -49.3363622259999 -20.850368784, -49.336637141 -20.850591406, -49.336934318 -20.850834278, -49.3379494759999 -20.851666398, -49.3389263669999 -20.8524669999999, -49.339382711 -20.851911722, -49.339815287 -20.8513875359999, -49.3402478629999 -20.8508677909999, -49.3407042069999 -20.8503258329999, -49.341160552 -20.849774988, -49.3401771549999 -20.849017239, -49.3397262469999 -20.849548929, -49.339261494 -20.8500992749999, -49.3388384249999 -20.8506145809999, -49.3375834789999 -20.8496417179999))",12,354980510000040,46.0,36.0,0.0,0,0,0,0,1,0,0.5609756097560976,0.43902439024390244,0.0
354980510000041,0.31325,São José do Rio Preto,"POLYGON ((-49.3442320409999 -20.8483730799999, -49.3442056179999 -20.848405398, -49.3437191049999 -20.8489749949999, -49.343225601 -20.8495082979999, -49.34215505 -20.848671526, -49.3421191969999 -20.8486446659999, -49.342477295 -20.848229058, -49.3414695349999 -20.847451645, -49.340604382 -20.8467764019999, -49.34017656 -20.847287276, -49.339711897 -20.8478192499999, -49.340581803 -20.8485300259999, -49.3401771549999 -20.849017239, -49.341160552 -20.849774988, -49.341588374 -20.849286333, -49.343433954 -20.8507556229999, -49.3435530739999 -20.8506259989999, -49.3435833139999 -20.850652329, -49.3437065379999 -20.850752628, -49.343738061 -20.8507784189999, -49.343769583 -20.850802777, -49.343826897 -20.8508457619999, -49.343859852 -20.85087012, -49.3438913749999 -20.850894479, -49.3440045689999 -20.8509818819999, -49.3440363999999 -20.851005996, -49.343973486 -20.8510754669999, -49.344795856 -20.8517640169999, -49.3448865729999 -20.85183146, -49.345865412 -20.8525591769999, -49.3502458409999 -20.8476037959999, -49.348344407 -20.8461378069999, -49.3483143139999 -20.846111454, -49.3482242379999 -20.8460325739999, -49.348194145 -20.846006221, -49.348163674 -20.8459802909999, -49.348088275 -20.845916125, -49.348057411 -20.8458898599999, -49.348027805 -20.845863741, -49.347922813 -20.8457711149999, -49.347892816 -20.845744652, -49.3448932119999 -20.8491676789999, -49.344660872 -20.8490063689999, -49.3442320409999 -20.8483730799999))",12,354980510000041,13.0,23.0,0.0,0,0,0,0,5,0,0.3611111111111111,0.6388888888888888,0.0
354980510000042,0.13798,São José do Rio Preto,"POLYGON ((-49.343285404 -20.8453326169999, -49.342819553 -20.845874593, -49.342377469 -20.8464254529999, -49.343408997 -20.8472073139999, -49.3437128809999 -20.8474394749999, -49.34387287 -20.8476140399999, -49.3439997199999 -20.8478246029999, -49.3440213059999 -20.847976822, -49.3440878329999 -20.848160116, -49.3442320409999 -20.8483730799999, -49.344660872 -20.8490063689999, -49.3448932119999 -20.8491676789999, -49.347892816 -20.845744652, -49.345979498 -20.844289751, -49.344773276 -20.845661357, -49.3443121779999 -20.8461766779999, -49.343285404 -20.8453326169999))",12,354980510000042,109.0,62.0,0.0,0,1,0,0,14,0,0.6374269005847953,0.36257309941520466,0.0
354980510000043,0.055405,São José do Rio Preto,"POLYGON ((-49.340604382 -20.8467764019999, -49.3414695349999 -20.847451645, -49.342477295 -20.848229058, -49.342588822 -20.848095444, -49.3437191049999 -20.8489749949999, -49.3442056179999 -20.848405398, -49.3442320409999 -20.8483730799999, -49.3440878329999 -20.848160116, -49.3440213059999 -20.847976822, -49.3439997199999 -20.8478246029999, -49.34387287 -20.8476140399999, -49.3437128809999 -20.8474394749999, -49.343408997 -20.8472073139999, -49.342377469 -20.8464254529999, -49.34150281 -20.845719108, -49.341051219 -20.846229986, -49.340604382 -20.8467764019999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000044,0.011795,São José do Rio Preto,"POLYGON ((-49.342477295 -20.848229058, -49.3421191969999 -20.8486446659999, -49.34215505 -20.848671526, -49.343225601 -20.8495082979999, -49.3437191049999 -20.8489749949999, -49.342588822 -20.848095444, -49.342477295 -20.848229058))",12,354980510000044,59.0,4.0,0.0,0,0,0,0,12,0,0.9365079365079365,0.06349206349206349,0.0
354980510000045,0.082433,São José do Rio Preto,"POLYGON ((-49.342048432 -20.843372491, -49.34289561 -20.844075403, -49.343736995 -20.844830621, -49.343285404 -20.8453326169999, -49.3443121779999 -20.8461766779999, -49.344773276 -20.845661357, -49.345979498 -20.844289751, -49.3449004349999 -20.843476777, -49.344002007 -20.8427926319999, -49.3431178399999 -20.842104041, -49.342482048 -20.842844832, -49.342048432 -20.843372491))",12,354980510000045,87.0,100.0,0.0,0,0,0,0,26,0,0.46524064171123,0.5347593582887701,0.0
354980510000046,0.063035,São José do Rio Preto,"POLYGON ((-49.340376716 -20.844823235, -49.34150281 -20.845719108, -49.342377469 -20.8464254529999, -49.342819553 -20.845874593, -49.343285404 -20.8453326169999, -49.343736995 -20.844830621, -49.34289561 -20.844075403, -49.342048432 -20.843372491, -49.3416332539999 -20.8438775549999, -49.341146291 -20.843475667, -49.3407279749999 -20.8442353309999, -49.340376716 -20.844823235))",12,354980510000046,46.0,51.0,0.0,0,1,0,0,19,0,0.4742268041237113,0.5257731958762887,0.0
354980510000047,0.17381,São José do Rio Preto,"POLYGON ((-49.311137635 -20.850330275, -49.3099510059999 -20.8532561659999, -49.311993388 -20.8544207579999, -49.313052001 -20.854998742, -49.313523935 -20.855203387, -49.313828165 -20.8542349959999, -49.314141901 -20.853288811, -49.3144378119999 -20.8523326239999, -49.3122856259999 -20.851518582, -49.312683739 -20.850586817, -49.312864823 -20.850133112, -49.313030751 -20.849733896, -49.313273184 -20.8487610289999, -49.313491848 -20.847792596, -49.313701006 -20.8469929689999, -49.3138916839999 -20.8461844519999, -49.313995768 -20.845728465, -49.3139567819999 -20.8457194929999, -49.313374129 -20.845585123, -49.313362188 -20.8456412689999, -49.312792708 -20.848176124, -49.312488893 -20.849530477, -49.312111527 -20.850504132, -49.3120846209999 -20.8505569009999, -49.312028486 -20.8505894049999, -49.311948865 -20.850601281, -49.311612994 -20.8504990819999, -49.311137635 -20.850330275))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000048,0.12329,São José do Rio Preto,"POLYGON ((-49.313523935 -20.855203387, -49.313855046 -20.855330379, -49.3138029259999 -20.8554586999999, -49.313799472 -20.8555022199999, -49.3138375199999 -20.855522655, -49.316211672 -20.8568401169999, -49.316245664 -20.8568596129999, -49.3162489759999 -20.856854579, -49.316442636 -20.856322803, -49.316637401 -20.855840416, -49.316826567 -20.8553408879999, -49.317024601 -20.85480402, -49.317146167 -20.854434894, -49.317387003 -20.853881337, -49.3175323959999 -20.853523137, -49.3144378119999 -20.8523326239999, -49.314141901 -20.853288811, -49.313828165 -20.8542349959999, -49.313523935 -20.855203387))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000049,0.23752,São José do Rio Preto,"POLYGON ((-49.313995768 -20.845728465, -49.3138916839999 -20.8461844519999, -49.313701006 -20.8469929689999, -49.313491848 -20.847792596, -49.313273184 -20.8487610289999, -49.31867801 -20.8508044889999, -49.319072557 -20.85026253, -49.319427888 -20.8498127469999, -49.319549702 -20.849384766, -49.320127651 -20.848618292, -49.3205391449999 -20.848116418, -49.320242744 -20.848002026, -49.319778662 -20.8478088329999, -49.319314579 -20.847628454, -49.318833621 -20.847439203, -49.3183611009999 -20.847234182, -49.317154487 -20.846753661, -49.31621261 -20.8463712139999, -49.315284446 -20.8460065099999, -49.314824582 -20.8458152859999, -49.314533476 -20.845708831, -49.3144799739999 -20.845757799, -49.314331572 -20.845744189, -49.3142036949999 -20.8456965629999, -49.314100653 -20.845681645, -49.313995768 -20.845728465))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000050,0.189588,São José do Rio Preto,"POLYGON ((-49.3144378119999 -20.8523326239999, -49.3175323959999 -20.853523137, -49.317888915 -20.8525680619999, -49.318216912 -20.8517062669999, -49.31867801 -20.8508044889999, -49.313273184 -20.8487610289999, -49.313030751 -20.849733896, -49.312864823 -20.850133112, -49.312683739 -20.850586817, -49.3122856259999 -20.851518582, -49.3144378119999 -20.8523326239999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000051,1.273575,São José do Rio Preto,"POLYGON ((-49.291868978 -20.858743735, -49.291682765 -20.859243745, -49.289508063 -20.858728684, -49.287701263 -20.858826791, -49.287684912 -20.8589984779999, -49.287423293 -20.865608681, -49.2874215049999 -20.865648537, -49.287419972 -20.8656881369999, -49.287308835 -20.8684821379999, -49.2922443809999 -20.8681607469999, -49.293209297 -20.86615721, -49.2932281459999 -20.866118876, -49.293244043 -20.8660831189999, -49.300242585 -20.851542359, -49.2973231249999 -20.85006887, -49.2972775969999 -20.850045891, -49.2972333389999 -20.8500228309999, -49.2955375449999 -20.849167356, -49.294861549 -20.851042149, -49.294827724 -20.85112247, -49.294613391 -20.851727285, -49.2941887279999 -20.85276463, -49.293675341 -20.853981792, -49.2934091399999 -20.854763614, -49.2929432889999 -20.855918571, -49.292620045 -20.856762572, -49.291868978 -20.858743735))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000052,0.236833,São José do Rio Preto,"POLYGON ((-49.306668367 -20.8711147449999, -49.30668015 -20.871070865, -49.306994012 -20.869870815, -49.3067185419999 -20.869829664, -49.3069191869999 -20.868924818, -49.3069296049999 -20.8688780419999, -49.3069838439999 -20.868857933, -49.3070289519999 -20.868806046, -49.3069776629999 -20.868789572, -49.3069522769999 -20.86877534, -49.30692958 -20.868762615, -49.306899127 -20.868713193, -49.306905538 -20.868654786, -49.3069343879999 -20.8686113549999, -49.306980869 -20.8685843969999, -49.306998526 -20.8685803659999, -49.307036753 -20.868573398, -49.307094665 -20.868585895, -49.307168498 -20.8684761609999, -49.307207155 -20.868335456, -49.307182229 -20.8681715659999, -49.307120496 -20.867963448, -49.306777497 -20.867910942, -49.3064901389999 -20.86786725, -49.306439977 -20.867788951, -49.30682617 -20.865874376, -49.3067883209999 -20.865740466, -49.306662719 -20.865691699, -49.306326137 -20.865631793, -49.3050102619999 -20.8653936649999, -49.304937277 -20.8653800549999, -49.304838783 -20.865361677, -49.303795125 -20.8675703059999, -49.3032916079999 -20.868857013, -49.303173478 -20.8693931459999, -49.302954093 -20.8701643269999, -49.302527912 -20.872162932, -49.303688843 -20.8725226569999, -49.303814738 -20.872322439, -49.304114214 -20.8719759909999, -49.304698904 -20.871633983, -49.306668367 -20.8711147449999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000053,1.514288,São José do Rio Preto,"POLYGON ((-49.31866689 -20.8621397859999, -49.3160785379999 -20.864530332, -49.3156615579999 -20.8649154459999, -49.3154461739999 -20.8651311959999, -49.315230782 -20.865365959, -49.3150612439999 -20.865563403, -49.314865939 -20.8658033319999, -49.3138867829999 -20.8669992969999, -49.313499242 -20.867539538, -49.31257407 -20.868675353, -49.312548872 -20.8687056869999, -49.3126159999999 -20.8687468759999, -49.312661159 -20.868784631, -49.3126720339999 -20.8688327839999, -49.312641759 -20.868942674, -49.3111475329999 -20.8707864739999, -49.312197738 -20.8715600039999, -49.312379052 -20.8717083179999, -49.3124716529999 -20.871861268, -49.312496508 -20.871958424, -49.3124834119999 -20.8722117189999, -49.3124296 -20.872587938, -49.3124081779999 -20.87281042, -49.312401861 -20.8728993989999, -49.3123947839999 -20.873109999, -49.3156143159999 -20.873469229, -49.322172387 -20.874062833, -49.322359966 -20.874103174, -49.323319698 -20.873050469, -49.323844197 -20.8725236, -49.324153413 -20.872254703, -49.325233806 -20.871017643, -49.325274845 -20.8709247789999, -49.3252764969999 -20.870773914, -49.325366252 -20.8707918859999, -49.325488063 -20.8707679239999, -49.325564996 -20.87071401, -49.3256034619999 -20.8706211579999, -49.3255874349999 -20.870519321, -49.3255361459999 -20.8704384499999, -49.3257216769999 -20.8704071609999, -49.325878948 -20.8702935599999, -49.326139833 -20.8699838969999, -49.3262603909999 -20.8697237399999, -49.327738633 -20.8680787869999, -49.3277083849999 -20.868052603, -49.32346082 -20.8643758499999, -49.322843544 -20.862690045, -49.3227679359999 -20.8625572719999, -49.3226676159999 -20.862381104, -49.322152162 -20.8610484979999, -49.321542548 -20.859466042, -49.31866689 -20.8621397859999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000054,0.058365,São José do Rio Preto,"POLYGON ((-49.3065166389999 -20.8620118979999, -49.309821023 -20.863413645, -49.3099582799999 -20.863169188, -49.3100731489999 -20.8629646049999, -49.310093035 -20.8629291889999, -49.3092183749999 -20.8626226969999, -49.309433186 -20.861418005, -49.309001951 -20.8613063239999, -49.308784266 -20.861285338, -49.30610268 -20.8610073679999, -49.305710252 -20.860950139, -49.305448634 -20.8615142539999, -49.3065166389999 -20.8620118979999))",14,354980510000054,8.0,3.0,0.0,0,0,0,0,0,0,0.7272727272727273,0.2727272727272727,0.0
354980510000056,0.105211,São José do Rio Preto,"POLYGON ((-49.337397005 -20.872425482, -49.337581878 -20.8728464349999, -49.337780569 -20.8732988519999, -49.337962827 -20.8737208929999, -49.3379601619999 -20.8737232289999, -49.337957538 -20.8737256109999, -49.337954955 -20.873728038, -49.337952415 -20.87373051, -49.3379474669999 -20.873735585, -49.337940385 -20.873743513, -49.3379337269999 -20.873751801, -49.337929534 -20.873757515, -49.337923624 -20.873766352, -49.337919944 -20.87377241, -49.337916478 -20.873778592, -49.337911689 -20.873788083, -49.337908775 -20.873794544, -49.337906088 -20.8738011029999, -49.3379036319999 -20.8738077519999, -49.33790141 -20.8738144819999, -49.337899423 -20.873821286, -49.337897676 -20.873828155, -49.3378955059999 -20.8738385619999, -49.337894905 -20.873842055, -49.337893884 -20.873849069, -49.33789311 -20.873856114, -49.3378925809999 -20.873863182, -49.3378923 -20.8738702639999, -49.337892266 -20.873877352, -49.3378926789999 -20.8738879749999, -49.3378936469999 -20.873898562, -49.3378951679999 -20.8739090829999, -49.337896487 -20.873916047, -49.3378989189999 -20.8739263959999, -49.337901889 -20.8739366039999, -49.3379041649999 -20.873943316, -49.3379080129999 -20.873953226, -49.337910865 -20.873959715, -49.3379139419999 -20.8739661, -49.337920754 -20.8739785289999, -49.337924481 -20.873984558, -49.337932554 -20.8739962069999, -49.337934698 -20.8739990289999, -49.337941421 -20.8740072649999, -49.3379461379999 -20.874012555, -49.337953553 -20.874020173, -49.337956112 -20.874022625, -49.337966764 -20.874031975, -49.337972328 -20.8740363649999, -49.3379809539999 -20.87404258, -49.3379898919999 -20.8740483349999, -49.337996013 -20.874051908, -49.338008611 -20.8740584029999, -49.3380216309999 -20.8740640039999, -49.338028279 -20.8740664599999, -49.338041813 -20.8740706689999, -49.338052139 -20.8740731999999, -49.3380556079999 -20.874073923, -49.338066085 -20.874075728, -49.338080173 -20.874077277, -49.3380907919999 -20.874077792, -49.338101423 -20.87407775, -49.338112037 -20.8740771519999, -49.338119089 -20.874076445, -49.3381296109999 -20.874074924, -49.338328571 -20.874475697, -49.3385103259999 -20.8749078819999, -49.340435622 -20.8741512619999, -49.3402295939999 -20.8737131569999, -49.340030078 -20.87328038, -49.3398891739999 -20.872954761, -49.340353329 -20.872770046, -49.340476472 -20.872717947, -49.3405569889999 -20.8726658479999, -49.3418808179999 -20.8714917039999, -49.3420536519999 -20.871349164, -49.342070785 -20.8713293119999, -49.340938563 -20.870396554, -49.340935003 -20.8704078289999, -49.3407692329999 -20.87055939, -49.3397509339999 -20.871468755, -49.339305724 -20.871653469, -49.337397005 -20.872425482))",29,354980510000056,104.0,263.0,0.0,0,0,0,104,0,0,0.28337874659400547,0.7166212534059946,0.0
354980510000057,0.08912,São José do Rio Preto,"POLYGON ((-49.3385103259999 -20.8749078819999, -49.3387116179999 -20.8753507239999, -49.338910541 -20.8757716599999, -49.3391165689999 -20.8761931889999, -49.339317861 -20.876628926, -49.3395185599999 -20.8770729519999, -49.33971038 -20.8775057289999, -49.339904567 -20.877929626, -49.340091058 -20.8783665469999, -49.34198616 -20.877609927, -49.341791972 -20.877182478, -49.341590681 -20.8767491089999, -49.3414035979999 -20.8763157399999, -49.341212371 -20.8758906589999, -49.3410110789999 -20.8754525539999, -49.340816892 -20.875025105, -49.340625073 -20.874582263, -49.340435622 -20.8741512619999, -49.3385103259999 -20.8749078819999))",29,354980510000057,109.0,215.0,0.0,0,0,0,107,0,0,0.33641975308641975,0.6635802469135802,0.0
354980510000058,0.235556,São José do Rio Preto,"POLYGON ((-49.334637409 -20.8787448749999, -49.334667559 -20.878718519, -49.334781494 -20.878621423, -49.3348201759999 -20.8785861919999, -49.3352618329999 -20.878203738, -49.3367561279999 -20.8769663859999, -49.3362635559999 -20.8758533609999, -49.3360362139999 -20.8754318329999, -49.335836699 -20.8749735979999, -49.338066085 -20.874075728, -49.3380556079999 -20.874073923, -49.338052139 -20.8740731999999, -49.338041813 -20.8740706689999, -49.338028279 -20.8740664599999, -49.3380216309999 -20.8740640039999, -49.338008611 -20.8740584029999, -49.337996013 -20.874051908, -49.3379898919999 -20.8740483349999, -49.3379809539999 -20.87404258, -49.337972328 -20.8740363649999, -49.337966764 -20.874031975, -49.337956112 -20.874022625, -49.337953553 -20.874020173, -49.3379461379999 -20.874012555, -49.337941421 -20.8740072649999, -49.337934698 -20.8739990289999, -49.337932554 -20.8739962069999, -49.337924481 -20.873984558, -49.337920754 -20.8739785289999, -49.3379139419999 -20.8739661, -49.337910865 -20.873959715, -49.3379080129999 -20.873953226, -49.3379041649999 -20.873943316, -49.337901889 -20.8739366039999, -49.3378989189999 -20.8739263959999, -49.337896487 -20.873916047, -49.3378951679999 -20.8739090829999, -49.3378936469999 -20.873898562, -49.3378926789999 -20.8738879749999, -49.337892266 -20.873877352, -49.3378923 -20.8738702639999, -49.3378925809999 -20.873863182, -49.33789311 -20.873856114, -49.337893884 -20.873849069, -49.337894905 -20.873842055, -49.3378955059999 -20.8738385619999, -49.337897676 -20.873828155, -49.337899423 -20.873821286, -49.33790141 -20.8738144819999, -49.3379036319999 -20.8738077519999, -49.337906088 -20.8738011029999, -49.337908775 -20.873794544, -49.337911689 -20.873788083, -49.337916478 -20.873778592, -49.337919944 -20.87377241, -49.337923624 -20.873766352, -49.337929534 -20.873757515, -49.3379337269999 -20.873751801, -49.337940385 -20.873743513, -49.3379474669999 -20.873735585, -49.337952415 -20.87373051, -49.337954955 -20.873728038, -49.337957538 -20.8737256109999, -49.3379601619999 -20.8737232289999, -49.337962827 -20.8737208929999, -49.337780569 -20.8732988519999, -49.337581878 -20.8728464349999, -49.337397005 -20.872425482, -49.330986336 -20.874960679, -49.331801062 -20.875818936, -49.332286869 -20.876329246, -49.332299029 -20.876341796, -49.332318019 -20.876361205, -49.3327854839999 -20.87684172, -49.334637409 -20.8787448749999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980510000059,0.286009,São José do Rio Preto,"POLYGON ((-49.338066085 -20.874075728, -49.335836699 -20.8749735979999, -49.3360362139999 -20.8754318329999, -49.3362635559999 -20.8758533609999, -49.3367561279999 -20.8769663859999, -49.3352618329999 -20.878203738, -49.3348201759999 -20.8785861919999, -49.334781494 -20.878621423, -49.334667559 -20.878718519, -49.334637409 -20.8787448749999, -49.337647822 -20.8818389369999, -49.337676084 -20.8818165449999, -49.337792328 -20.8817211419999, -49.337823439 -20.8816958419999, -49.3382740719999 -20.881315308, -49.338645502 -20.881001655, -49.3390309719999 -20.880676148, -49.339363678 -20.8803951959999, -49.339444075 -20.8803900939999, -49.339495944 -20.880386803, -49.340054944 -20.880372951, -49.340116515 -20.880363479, -49.3404030959999 -20.88031546, -49.340637505 -20.880221391, -49.340742615 -20.8801065019999, -49.34083285 -20.879920145, -49.340834061 -20.8797939419999, -49.340805643 -20.879623436, -49.3406712509999 -20.8794132639999, -49.340501488 -20.879226122, -49.3402828769999 -20.878802284, -49.340091058 -20.8783665469999, -49.339904567 -20.877929626, -49.33971038 -20.8775057289999, -49.3395185599999 -20.8770729519999, -49.339317861 -20.876628926, -49.3391165689999 -20.8761931889999, -49.338910541 -20.8757716599999, -49.3387116179999 -20.8753507239999, -49.3385103259999 -20.8749078819999, -49.338328571 -20.874475697, -49.3381296109999 -20.874074924, -49.338119089 -20.874076445, -49.338112037 -20.8740771519999, -49.338101423 -20.87407775, -49.3380907919999 -20.874077792, -49.338080173 -20.874077277, -49.338066085 -20.874075728))",29,354980510000059,17.0,59.0,0.0,0,0,0,0,2,0,0.2236842105263158,0.7763157894736842,0.0
