area,censitario,mes,trabalhados,im_aegypti,ip_aegypti,rec_aegypti,ib_aegypti,im_albopictus,ip_albopictus,rec_albopictus,ib_albopictus,tipo,lat,lng,id_grupo_rec,trab,rec_ex,rec_ag,rec_lv,lv_aeg,lv_alb,rec_aeg,rec_alb,atividade,ex,qt,ntrab,cob(t),cob(v),id_atividade,pos_aeg,pos_alb,focal,peri,nebul,mec,alt,grupo,imoveis,existentes,com_agua,com_larvas,com_aegypti,com_albopictus,larvas_aegypti,larvas_albopictus,trab_ini,fech_ini,pend_ini,trab_rec,pend_fim,trab_dem,tipo_trab,fech,desoc,temp,parc,rec,total
18                  ,354990405000151,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,36.0,31.0,46.27,2.0,43.28,0.0,,,,,,,
18                  ,354990405000152,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,71.0,1.0,1.39,0.0,1.39,0.0,,,,,,,
18                  ,354990405000152,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000152,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,32.0,1.0,3.03,0.0,3.03,0.0,,,,,,,
18                  ,354990405000152,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,87.0,45.0,34.09,0.0,34.09,0.0,,,,,,,
18                  ,354990405000153,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,62.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000153,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000153,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000153,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,35.0,32.0,47.76,0.0,47.76,0.0,,,,,,,
18                  ,354990405000154,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000154,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000154,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,43.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000154,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,151.0,103.0,40.55,0.0,40.55,0.0,,,,,,,
18                  ,354990405000156,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000156,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,45.0,25.0,35.71,0.0,35.71,0.0,,,,,,,
18                  ,354990405000156,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000156,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,111.0,52.0,31.90,0.0,31.90,0.0,,,,,,,
18                  ,354990405000157,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,4.0,6.25,0.0,6.25,0.0,,,,,,,
18                  ,354990405000157,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,15.38,0.0,15.38,0.0,,,,,,,
18                  ,354990405000157,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000157,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,55.0,24.0,30.38,0.0,30.38,0.0,,,,,,,
18                  ,354990405000182,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,49.0,44.95,0.0,44.95,0.0,,,,,,,
18                  ,354990405000182,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,84.0,34.0,28.81,0.0,28.81,0.0,,,,,,,
18                  ,354990405000182,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,351.0,48.0,12.03,0.0,12.03,0.0,,,,,,,
18                  ,354990405000182,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,185.0,117.0,38.74,2.0,38.08,0.0,,,,,,,
18                  ,354990405000183,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,61.0,30.0,32.97,0.0,32.97,0.0,,,,,,,
18                  ,354990405000183,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,115.0,58.0,33.53,0.0,33.53,0.0,,,,,,,
18                  ,354990405000183,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,447.0,28.0,5.89,0.0,5.89,0.0,,,,,,,
18                  ,354990405000183,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,250.0,142.0,36.22,7.0,34.44,0.0,,,,,,,
18                  ,354990405000184,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,62.0,44.0,41.51,0.0,41.51,0.0,,,,,,,
18                  ,354990405000184,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,50.00,0.0,50.00,0.0,,,,,,,
18                  ,354990405000184,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,207.0,18.0,8.00,0.0,8.00,0.0,,,,,,,
18                  ,354990405000184,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,142.0,91.0,39.06,3.0,37.77,0.0,,,,,,,
18                  ,354990405000185,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,49.0,44.95,0.0,44.95,0.0,,,,,,,
18                  ,354990405000185,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,190.0,94.0,33.10,0.0,33.10,0.0,,,,,,,
18                  ,354990405000185,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,369.0,33.0,8.21,0.0,8.21,0.0,,,,,,,
18                  ,354990405000185,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,116.0,84.0,42.00,7.0,38.50,0.0,,,,,,,
18                  ,354990405000186,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,58.0,49.0,45.79,0.0,45.79,0.0,,,,,,,
18                  ,354990405000186,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,134.0,82.0,37.96,5.0,35.65,0.0,,,,,,,
18                  ,354990405000186,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,381.0,38.0,9.07,0.0,9.07,0.0,,,,,,,
18                  ,354990405000186,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,167.0,93.0,35.77,2.0,35.00,0.0,,,,,,,
18                  ,354990405000187,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,35.0,36.84,0.0,36.84,0.0,,,,,,,
18                  ,354990405000187,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,17877.0,5.0,0.03,0.0,0.03,0.0,,,,,,,
18                  ,354990405000187,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,456.0,42.0,8.43,0.0,8.43,0.0,,,,,,,
18                  ,354990405000187,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,237.0,81.0,25.47,5.0,23.90,0.0,,,,,,,
18                  ,354990405000188,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,36.0,37.50,0.0,37.50,0.0,,,,,,,
18                  ,354990405000188,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,350.0,158.0,31.10,6.0,29.92,0.0,,,,,,,
18                  ,354990405000188,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,671.0,89.0,11.71,0.0,11.71,0.0,,,,,,,
18                  ,354990405000188,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,249.0,108.0,30.25,3.0,29.41,0.0,,,,,,,
18                  ,354990405000189,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,61.0,58.0,48.74,0.0,48.74,0.0,,,,,,,
18                  ,354990405000189,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,37.0,44.0,54.32,0.0,54.32,0.0,,,,,,,
18                  ,354990405000189,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,190.0,11.0,5.47,0.0,5.47,0.0,,,,,,,
18                  ,354990405000189,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,90.0,59.0,39.60,3.0,37.58,0.0,,,,,,,
18                  ,354990405000190,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,64.0,51.0,44.35,0.0,44.35,0.0,,,,,,,
18                  ,354990405000190,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,165.0,118.0,41.70,2.0,40.99,0.0,,,,,,,
18                  ,354990405000190,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,631.0,30.0,4.54,0.0,4.54,0.0,,,,,,,
18                  ,354990405000190,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,289.0,149.0,34.02,2.0,33.56,0.0,,,,,,,
18                  ,354990405000191,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,63.0,21.0,25.00,0.0,25.00,0.0,,,,,,,
18                  ,354990405000191,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,292.0,115.0,28.26,12.0,25.31,0.0,,,,,,,
18                  ,354990405000191,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,540.0,42.0,7.22,0.0,7.22,0.0,,,,,,,
18                  ,354990405000191,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,230.0,92.0,28.57,8.0,26.09,0.0,,,,,,,
18                  ,354990405000192,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,62.0,57.0,47.90,0.0,47.90,0.0,,,,,,,
18                  ,354990405000192,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,187.0,113.0,37.67,0.0,37.67,0.0,,,,,,,
18                  ,354990405000192,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,568.0,25.0,4.22,0.0,4.22,0.0,,,,,,,
18                  ,354990405000192,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,233.0,112.0,32.46,3.0,31.59,0.0,,,,,,,
18                  ,354990405000193,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,35.0,36.84,0.0,36.84,0.0,,,,,,,
18                  ,354990405000193,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,62.0,46.0,42.59,0.0,42.59,0.0,,,,,,,
18                  ,354990405000193,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,389.0,19.0,4.66,0.0,4.66,0.0,,,,,,,
18                  ,354990405000193,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,234.0,75.0,24.27,7.0,22.01,0.0,,,,,,,
18                  ,354990405000194,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,61.0,50.0,45.05,0.0,45.05,0.0,,,,,,,
18                  ,354990405000194,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,214.0,121.0,36.12,0.0,36.12,0.0,,,,,,,
18                  ,354990405000194,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,526.0,34.0,6.07,0.0,6.07,0.0,,,,,,,
18                  ,354990405000194,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,205.0,114.0,35.74,3.0,34.80,0.0,,,,,,,
18                  ,354990405000255,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,25.0,29.41,0.0,29.41,0.0,,,,,,,
18                  ,354990405000255,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,534.0,371.0,40.99,32.0,37.46,0.0,,,,,,,
18                  ,354990405000255,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,1043.0,73.0,6.54,0.0,6.54,0.0,,,,,,,
18                  ,354990405000255,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,249.0,133.0,34.82,3.0,34.03,0.0,,,,,,,
18                  ,354990405000256,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,47.0,43.93,0.0,43.93,0.0,,,,,,,
18                  ,354990405000256,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,273.0,243.0,47.09,22.0,42.83,0.0,,,,,,,
18                  ,354990405000256,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,799.0,63.0,7.31,0.0,7.31,0.0,,,,,,,
18                  ,354990405000256,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,220.0,86.0,28.10,2.0,27.45,0.0,,,,,,,
18                  ,354990405000257,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,63.0,49.0,43.75,0.0,43.75,0.0,,,,,,,
18                  ,354990405000257,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,140.0,143.0,50.53,0.0,50.53,0.0,,,,,,,
18                  ,354990405000257,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,572.0,37.0,6.08,0.0,6.08,0.0,,,,,,,
18                  ,354990405000257,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,236.0,125.0,34.63,2.0,34.07,0.0,,,,,,,
18                  ,354990405000258,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,64.0,25.0,28.09,0.0,28.09,0.0,,,,,,,
18                  ,354990405000258,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,330.0,19.0,5.44,0.0,5.44,0.0,,,,,,,
18                  ,354990405000258,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,232.0,99.0,29.91,5.0,28.40,0.0,,,,,,,
18                  ,354990405000259,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,64.0,46.0,41.82,0.0,41.82,0.0,,,,,,,
18                  ,354990405000259,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,161.0,12.0,6.94,0.0,6.94,0.0,,,,,,,
18                  ,354990405000259,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,107.0,60.0,35.93,0.0,35.93,0.0,,,,,,,
18                  ,354990405000701,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,60.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000701,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,184.0,176.0,48.89,0.0,48.89,0.0,,,,,,,
18                  ,354990405000701,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,71.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
18                  ,354990405000701,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,78.0,95.0,54.91,1.0,54.34,0.0,,,,,,,
18                  ,354990405000939,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,72.0,66.0,47.83,0.0,47.83,0.0,,,,,,,
18                  ,354990405000939,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,62.0,50.0,44.64,0.0,44.64,0.0,,,,,,,
18                  ,354990405000939,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,359.0,34.0,8.65,0.0,8.65,0.0,,,,,,,
18                  ,354990405000939,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,218.0,121.0,35.69,0.0,35.69,0.0,,,,,,,
19                  ,354990405000223,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,5.0,20.00,0.0,20.00,0.0,,,,,,,
19                  ,354990405000223,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
19                  ,354990405000223,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
19                  ,354990405000223,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.00,4.0,-133.33,0.0,,,,,,,
19                  ,354990405000224,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,31.03,0.0,31.03,0.0,,,,,,,
19                  ,354990405000224,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,144.0,127.0,46.86,4.0,45.39,0.0,,,,,,,
19                  ,354990405000224,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,249.0,24.0,8.79,0.0,8.79,0.0,,,,,,,
19                  ,354990405000224,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.00,4.0,-200.00,0.0,,,,,,,
19                  ,354990405000225,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,15.0,42.86,0.0,42.86,0.0,,,,,,,
19                  ,354990405000225,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,73.0,82.0,52.90,0.0,52.90,0.0,,,,,,,
19                  ,354990405000225,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,125.0,13.0,9.42,0.0,9.42,0.0,,,,,,,
19                  ,354990405000225,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.00,9.0,-180.00,0.0,,,,,,,
19                  ,354990405000226,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,30.0,12.0,28.57,0.0,28.57,0.0,,,,,,,
19                  ,354990405000226,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,53.33,10.0,-13.33,0.0,,,,,,,
19                  ,354990405000226,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
19                  ,354990405000226,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.00,1.0,-100.00,0.0,,,,,,,
19                  ,354990405000227,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,47.37,0.0,47.37,0.0,,,,,,,
19                  ,354990405000227,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,121.0,75.0,38.27,15.0,30.61,0.0,,,,,,,
19                  ,354990405000227,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,182.0,12.0,6.19,0.0,6.19,0.0,,,,,,,
19                  ,354990405000227,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,26.0,29.0,52.73,0.0,52.73,0.0,,,,,,,
19                  ,354990405000235,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,22.0,52.38,0.0,52.38,0.0,,,,,,,
19                  ,354990405000236,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,44.44,0.0,44.44,0.0,,,,,,,
19                  ,354990405000236,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,53.33,1.0,46.67,0.0,,,,,,,
19                  ,354990405000236,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,11.76,0.0,11.76,0.0,,,,,,,
19                  ,354990405000236,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.00,0.0,0.00,0.0,,,,,,,
19                  ,354990405000237,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,16.67,0.0,16.67,0.0,,,,,,,
19                  ,354990405000237,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.00,1.0,0.00,0.0,,,,,,,
19                  ,354990405000238,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,26.0,56.52,0.0,56.52,0.0,,,,,,,
19                  ,354990405000239,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,5.0,20.00,0.0,20.00,0.0,,,,,,,
19                  ,354990405000239,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,38.0,29.0,43.28,0.0,43.28,0.0,,,,,,,
19                  ,354990405000239,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,66.0,5.0,7.04,0.0,7.04,0.0,,,,,,,
19                  ,354990405000239,,,,,,,,,,,15,,,,,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.00,3.0,-150.00,0.0,,,,,,,
19                  ,354990405000240,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,50.00,0.0,50.00,0.0,,,,,,,
19                  ,354990405000240,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,89.0,66.0,42.58,0.0,42.58,0.0,,,,,,,
19                  ,354990405000240,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,96.0,3.0,3.03,0.0,3.03,0.0,,,,,,,
19                  ,354990405000241,,,,,,,,,,,15,,,,,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,20.0,13.0,39.39,0.0,39.39,0.0,,,,,,,
19                  ,354990405000241,,,,,,,,,,,15,,,,,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,81.0,106.0,56.68,19.0,46.52,0.0,,,,,,,
19                  ,354990405000241,,,,,,,,,,,15,,,,,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,166.0,22.0,11.70,0.0,11.70,0.0,,,,,,,
