lat,lng,trab,nao_trab,total,tipo,focal,peri,nebul,mecanico,alternativo,agente,ordem,casa,im_aegypti,im_albopictus
-23.71116,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,04,,
-23.71098,-46.52453,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,1345,,
-23.71105,-46.52453,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,16,,
-23.71104,-46.52463,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,29.0,13,,
-23.71104,-46.52463,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,30.0,13_casa_02_,,
-23.71104,-46.52463,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,28.0,19,,
-23.71103,-46.52467,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,97,,
-23.711,-46.52466,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,27.0,26,,
-23.71101,-46.52467,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,31.0,120,,
-23.71099,-46.52469,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,36.0,112,,
-23.711,-46.52469,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,34.0,124,,
-23.711,-46.52469,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,32.0,125,,
-23.711,-46.52469,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,33.0,125_casa_02_,,
-23.71098,-46.5247,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,35.0,118,,
-23.71098,-46.52471,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,38.0,106,,
-23.71098,-46.52471,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,37.0,112,,
-23.71098,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,22.0,49_casa_02,,
-23.71097,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,21.0,49,,
-23.71097,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,55,,
-23.71098,-46.52473,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,79,,
-23.71099,-46.5247,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,103,,
-23.71101,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,39.0,98,,
-23.71104,-46.52492,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,79,,
-23.71105,-46.52491,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,79_casa_2,,
-23.71103,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,1313,,
-23.71102,-46.5247,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,85,,
-23.71102,-46.5247,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,91,,
-23.7111,-46.52489,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,89,,
-23.7111,-46.52489,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,89_casa_02,,
-23.71114,-46.52458,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,20,,
-23.71112,-46.52463,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,24_casa_2,,
-23.71115,-46.5245,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,22,,
-23.71115,-46.52453,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,24,,
-23.71125,-46.52449,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,20,,
-23.71139,-46.52483,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,32,,
-23.71123,-46.52471,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,24,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,23,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,23,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,343,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,404,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,417,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,418,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,422,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,21.0,44,,
-23.71122,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,N/I,,
-23.71121,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,1344,,
-23.71134,-46.52526,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,7,,
-23.71111,-46.52527,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,3,,
-23.71106,-46.52495,1,0,1.0,3,0.0,0.0,1.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,79_casa_2,,
-23.71107,-46.52562,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,N/I,,
-23.71108,-46.52562,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,119,,
-23.71135,-46.52567,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,396_cs2,,
-23.71122,-46.52569,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,N/I,,
-23.71121,-46.5257,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,353,,
-23.7113,-46.52566,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,63,,
-23.71137,-46.52564,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,396,,
-23.71154,-46.52548,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,11,,
-23.71165,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,405,,
-23.71165,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,406,,
-23.71165,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,N/I,,
-23.71177,-46.52544,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,N/I,,
-23.71177,-46.52545,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,21.0,402,,
-23.70996,-46.52473,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,1343,,
-23.70995,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,107,,
-23.70992,-46.52542,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,51,,
-23.70991,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,165,,
-23.70987,-46.52531,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,57,,
-23.70987,-46.52531,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,63,,
-23.70983,-46.52542,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,23.0,39,,
-23.70982,-46.5254,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,81,,
-23.70983,-46.5253,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,73,,
-23.70979,-46.52537,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,75,,
-23.70979,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,105,,
-23.70967,-46.52536,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,100,,
-23.70964,-46.52538,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,46,,
-23.70962,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,94,,
-23.70966,-46.52533,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,70,,
-23.70966,-46.52534,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,75,,
-23.7096,-46.5254,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,86,,
-23.70961,-46.52561,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,166,,
-23.70949,-46.52563,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,172,,
-23.70964,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,76,,
-23.70964,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,N/I,,
-23.70965,-46.52554,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,160,,
-23.70973,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,106,,
-23.70971,-46.52546,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,112,,
-23.70971,-46.52546,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,146,,
-23.70979,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,93,,
-23.7098,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,99,,
-23.70982,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,24.0,27,,
-23.70982,-46.52545,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,87_,,
-23.70981,-46.52546,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,25.0,21,,
-23.70982,-46.52547,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,26.0,15,,
-23.70981,-46.52548,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,112_casa_02,,
-23.70981,-46.52557,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,154,,
-23.70992,-46.5256,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,129,,
-23.70986,-46.52551,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,27.0,09,,
-23.70987,-46.52553,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,158,,
-23.70987,-46.52543,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,22.0,39,,
-23.70991,-46.52547,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,21.0,45,,
-23.70994,-46.52545,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,171,,
-23.70994,-46.5255,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,186,,
-23.70997,-46.5255,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,2633,,
-23.70995,-46.52552,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,177,,
-23.70997,-46.52544,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,159,,
-23.70998,-46.52547,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,135,,
-23.71013,-46.52585,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,46,,
-23.71019,-46.52576,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,52,,
-23.71017,-46.5257,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,58,,
-23.71032,-46.52557,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,59,,
-23.71032,-46.52556,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,59_cs_2,,
-23.71044,-46.52554,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,N/I,,
-23.71045,-46.52554,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,71,,
-23.71062,-46.5257,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,92,,
-23.71055,-46.52545,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,77,,
-23.71055,-46.52545,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,77_cs_2,,
-23.71065,-46.5256,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,98,,
-23.71066,-46.52555,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,98_casa_2,,
-23.71069,-46.52563,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,39,,
-23.71071,-46.52551,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,95_cs_2,,
-23.71065,-46.52548,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,89,,
-23.71065,-46.52548,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,N/I,,
-23.71077,-46.52546,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,95,,
-23.7108,-46.52552,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,101_cs_2,,
-23.71079,-46.52554,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,101,,
-23.71073,-46.5258,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,17,,
-23.71073,-46.5258,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,N/I,,
-23.71078,-46.52577,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,21,,
-23.71078,-46.5251,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,250,,
-23.71095,-46.52503,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,q533,,
-23.71087,-46.52482,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,41.0,98_casa_02,,
-23.71088,-46.52483,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,65,,
-23.71089,-46.52477,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,29.0,70,,
-23.71088,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,38,,
-23.71088,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,73,,
-23.71088,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,77,,
-23.71089,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,31.0,78,,
-23.71089,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,32.0,82,,
-23.71089,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,33.0,82_casa_02_,,
-23.71089,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,34.0,86,,
-23.71088,-46.52479,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,59_casa_02_,,
-23.71087,-46.5248,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,44.0,80,,
-23.71087,-46.5248,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,43.0,86,,
-23.71087,-46.5248,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,42.0,92,,
-23.71088,-46.52481,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,69,,
-23.71088,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,25.0,62,,
-23.71089,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,30.0,74,,
-23.71089,-46.5247,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,59,,
-23.71088,-46.52473,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,24.0,58,,
-23.71088,-46.52473,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,26.0,62_casa_02_,,
-23.71088,-46.52473,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,28.0,66_casa_02_,,
-23.71088,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,27.0,66,,
-23.71089,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,42,,
-23.71089,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,21.0,46,,
-23.71089,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,22.0,50,,
-23.71089,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,23.0,54,,
-23.71091,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,35.0,90,,
-23.71091,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,36.0,94,,
-23.71092,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,24.0,31,,
-23.71092,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,46.0,68,,
-23.71092,-46.52474,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,47.0,68_casa_02_,,
-23.71091,-46.52477,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,43,,
-23.71091,-46.52477,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,49_casa_02,,
-23.71091,-46.52479,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,40.0,98_casa_03,,
-23.71092,-46.5248,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,61,,
-23.71092,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,31,,
-23.7109,-46.52475,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,45.0,74,,
-23.71092,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,31,,
-23.71092,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,37,,
-23.71092,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,43,,
-23.71093,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,49,,
-23.71093,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,55,,
-23.71093,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,61casa_02,,
-23.71095,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,61,,
-23.71095,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,67,,
-23.71095,-46.52476,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,73,,
-23.71094,-46.52471,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,23.0,37,,
-23.71095,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,26,,
-23.71093,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,26.0,25_casa_02_,,
